sex,year,agecat_1,loc,deaths,PYO,births,y_bloc
f,2012,35,Gede,1,254.02,90,2011-14
f,2012,65,Gede,3,93.84,90,2011-14
f,2012,75,Gede,3,44.61,90,2011-14
f,2012,45,Gede,1,226.46,90,2011-14
f,2012,0,Gede,0,7.06,90,2011-14
f,2012,15,Gede,0,609.72,90,2011-14
f,2012,35,Jaribuni,0,222.54,66,2011-14
f,2012,45,Jaribuni,0,198.19,66,2011-14
f,2012,75,Jaribuni,1,53.63,66,2011-14
f,2012,0,Jaribuni,1,5.15,66,2011-14
f,2012,0.0767,Jaribuni,0,69.55,66,2011-14
f,2012,25,Jaribuni,0,294.37,66,2011-14
f,2012,55,Jaribuni,4,99.35,66,2011-14
f,2012,1,Jaribuni,1,328.65,66,2011-14
f,2012,15,Jaribuni,0,480.44,66,2011-14
f,2012,65,Jaribuni,3,71.65,66,2011-14
f,2012,5,Jaribuni,0,809.01,66,2011-14
f,2012,75,Junju,14,136.77,473,2011-14
f,2012,1,Junju,4,2143.92,473,2011-14
f,2012,55,Junju,10,685.39,473,2011-14
f,2012,35,Junju,8,1379.07,473,2011-14
f,2012,0,Junju,6,35.93,473,2011-14
f,2012,0.0767,Junju,6,463.25,473,2011-14
f,2012,15,Junju,6,2876.89,473,2011-14
f,2012,25,Junju,10,2023.72,473,2011-14
f,2012,65,Junju,12,344.85,473,2011-14
f,2012,5,Junju,0,4562.91,473,2011-14
f,2012,45,Junju,2,952.21,473,2011-14
f,2012,25,Kauma,2,527.84,145,2011-14
f,2012,1,Kauma,5,649.13,145,2011-14
f,2012,55,Kauma,8,196.48,145,2011-14
f,2012,0,Kauma,2,10.89,145,2011-14
f,2012,35,Kauma,2,418.37,145,2011-14
f,2012,45,Kauma,2,331.52,145,2011-14
f,2012,65,Kauma,6,137.09,145,2011-14
f,2012,5,Kauma,1,1471.22,145,2011-14
f,2012,0.0767,Kauma,1,132.04,145,2011-14
f,2012,15,Kauma,0,780.63,145,2011-14
f,2012,75,Kauma,7,81.37,145,2011-14
f,2012,25,Kilifi township,15,3789.41,625,2011-14
f,2012,65,Kilifi township,14,392.07,625,2011-14
f,2012,45,Kilifi township,12,1515.02,625,2011-14
f,2012,0,Kilifi township,10,48.19,625,2011-14
f,2012,55,Kilifi township,7,777.42,625,2011-14
f,2012,0.0767,Kilifi township,4,612.84,625,2011-14
f,2012,15,Kilifi township,4,4439.05,625,2011-14
f,2012,1,Kilifi township,10,2861.51,625,2011-14
f,2012,5,Kilifi township,3,6147.56,625,2011-14
f,2012,35,Kilifi township,25,2602.56,625,2011-14
f,2012,75,Kilifi township,6,140.34,625,2011-14
f,2012,0.0767,Matsangoni,1,216.61,187,2011-14
f,2012,65,Matsangoni,2,226.32,187,2011-14
f,2012,5,Matsangoni,3,2298.12,187,2011-14
f,2012,15,Matsangoni,0,1510.69,187,2011-14
f,2012,1,Matsangoni,2,1072.7,187,2011-14
f,2012,35,Matsangoni,4,606.58,187,2011-14
f,2012,55,Matsangoni,5,358.53,187,2011-14
f,2012,0,Matsangoni,3,14.64,187,2011-14
f,2012,25,Matsangoni,3,896.84,187,2011-14
f,2012,75,Matsangoni,10,112.69,187,2011-14
f,2012,45,Matsangoni,2,474.21,187,2011-14
f,2012,65,Mtwapa,5,138.5,151,2011-14
f,2012,35,Mtwapa,3,612.29,151,2011-14
f,2012,25,Mtwapa,1,858.1,151,2011-14
f,2012,75,Mtwapa,6,64.88,151,2011-14
f,2012,0,Mtwapa,1,11.45,151,2011-14
f,2012,5,Mtwapa,0,1781.02,151,2011-14
f,2012,55,Mtwapa,4,247.63,151,2011-14
f,2012,1,Mtwapa,1,807.94,151,2011-14
f,2012,0.0767,Mtwapa,2,154.03,151,2011-14
f,2012,15,Mtwapa,1,1213.91,151,2011-14
f,2012,45,Mtwapa,2,393.33,151,2011-14
f,2012,15,Ngerenya,3,1497.94,247,2011-14
f,2012,65,Ngerenya,7,256.21,247,2011-14
f,2012,0.0767,Ngerenya,5,234.02,247,2011-14
f,2012,75,Ngerenya,10,125.9,247,2011-14
f,2012,55,Ngerenya,5,354.6,247,2011-14
f,2012,45,Ngerenya,2,494.19,247,2011-14
f,2012,5,Ngerenya,0,2358.18,247,2011-14
f,2012,0,Ngerenya,3,18.48,247,2011-14
f,2012,25,Ngerenya,3,942.48,247,2011-14
f,2012,35,Ngerenya,5,699.31,247,2011-14
f,2012,1,Ngerenya,1,1072.49,247,2011-14
f,2012,25,Roka,5,982.21,259,2011-14
f,2012,35,Roka,3,724.51,259,2011-14
f,2012,45,Roka,8,514.53,259,2011-14
f,2012,65,Roka,6,264.03,259,2011-14
f,2012,1,Roka,6,1215.58,259,2011-14
f,2012,55,Roka,4,357.36,259,2011-14
f,2012,0,Roka,7,19.68,259,2011-14
f,2012,0.0767,Roka,0,266.76,259,2011-14
f,2012,75,Roka,6,117.29,259,2011-14
f,2012,15,Roka,2,1607.66,259,2011-14
f,2012,5,Roka,0,2621.33,259,2011-14
f,2012,15,Sokoke,1,844.21,107,2011-14
f,2012,1,Sokoke,2,563.46,107,2011-14
f,2012,25,Sokoke,1,440.63,107,2011-14
f,2012,45,Sokoke,6,320.7,107,2011-14
f,2012,55,Sokoke,0,239.74,107,2011-14
f,2012,65,Sokoke,4,163.29,107,2011-14
f,2012,5,Sokoke,1,1470.38,107,2011-14
f,2012,35,Sokoke,3,408.42,107,2011-14
f,2012,75,Sokoke,6,95.1,107,2011-14
f,2012,0,Sokoke,2,8.24,107,2011-14
f,2012,0.0767,Sokoke,5,125.42,107,2011-14
f,2012,25,Takaungu Mavueni,2,1533.13,395,2011-14
f,2012,0,Takaungu Mavueni,6,29.88,395,2011-14
f,2012,1,Takaungu Mavueni,5,1894.43,395,2011-14
f,2012,0.0767,Takaungu Mavueni,3,401.7,395,2011-14
f,2012,55,Takaungu Mavueni,4,688.82,395,2011-14
f,2012,75,Takaungu Mavueni,4,197.04,395,2011-14
f,2012,65,Takaungu Mavueni,14,369.01,395,2011-14
f,2012,15,Takaungu Mavueni,3,2568.55,395,2011-14
f,2012,35,Takaungu Mavueni,4,1283.81,395,2011-14
f,2012,45,Takaungu Mavueni,3,835.99,395,2011-14
f,2012,5,Takaungu Mavueni,5,4261.43,395,2011-14
f,2012,45,Tezo,4,780.17,399,2011-14
f,2012,35,Tezo,6,1250.01,399,2011-14
f,2012,75,Tezo,8,181.83,399,2011-14
f,2012,55,Tezo,12,603.34,399,2011-14
f,2012,5,Tezo,2,3889.14,399,2011-14
f,2012,0,Tezo,12,29.7,399,2011-14
f,2012,1,Tezo,0,1866.23,399,2011-14
f,2012,25,Tezo,6,1773.39,399,2011-14
f,2012,15,Tezo,1,2488.29,399,2011-14
f,2012,65,Tezo,13,335.06,399,2011-14
f,2012,0.0767,Tezo,4,382.94,399,2011-14
f,2012,0,unknown,0,0.08,1,2011-14
f,2012,25,unknown,0,3.41,1,2011-14
f,2012,0.0767,unknown,0,1.08,1,2011-14
f,2012,45,unknown,0,1.26,1,2011-14
f,2012,15,unknown,0,4.16,1,2011-14
f,2012,55,unknown,0,1.5,1,2011-14
f,2012,35,unknown,1,2.68,1,2011-14
f,2012,5,unknown,0,8.57,1,2011-14
f,2012,1,unknown,0,2.17,1,2011-14
f,2012,65,unknown,0,1.34,1,2011-14
f,2012,0,Ziani,1,19.94,256,2011-14
f,2012,45,Ziani,3,473.17,256,2011-14
f,2012,35,Ziani,1,670.94,256,2011-14
f,2012,15,Ziani,1,1319.26,256,2011-14
f,2012,0.0767,Ziani,3,236.77,256,2011-14
f,2012,1,Ziani,3,1085.97,256,2011-14
f,2012,25,Ziani,3,781.09,256,2011-14
f,2012,65,Ziani,4,234.71,256,2011-14
f,2012,75,Ziani,5,112.5,256,2011-14
f,2012,55,Ziani,8,397.68,256,2011-14
f,2012,5,Ziani,2,2199.68,256,2011-14
m,2012,25,Banda ra salam,0,256.08,149,2011-14
m,2012,0.0767,Banda ra salam,0,141.06,149,2011-14
m,2012,15,Banda ra salam,0,850.46,149,2011-14
m,2012,75,Banda ra salam,4,61.57,149,2011-14
m,2012,45,Banda ra salam,5,181.82,149,2011-14
m,2012,0,Banda ra salam,2,11.07,149,2011-14
m,2012,55,Banda ra salam,1,201.31,149,2011-14
m,2012,35,Banda ra salam,2,224.92,149,2011-14
m,2012,1,Banda ra salam,1,703.75,149,2011-14
m,2012,65,Banda ra salam,3,114.67,149,2011-14
m,2012,5,Banda ra salam,4,1520.01,149,2011-14
m,2012,55,Chasimba,8,343.47,294,2011-14
m,2012,5,Chasimba,3,3143.2,294,2011-14
m,2012,25,Chasimba,3,461.97,294,2011-14
m,2012,0.0767,Chasimba,8,293.87,294,2011-14
m,2012,15,Chasimba,1,1543.68,294,2011-14
m,2012,35,Chasimba,2,414.88,294,2011-14
m,2012,0,Chasimba,1,22.57,294,2011-14
m,2012,45,Chasimba,4,324.72,294,2011-14
m,2012,75,Chasimba,18,116.58,294,2011-14
m,2012,1,Chasimba,4,1375.16,294,2011-14
m,2012,65,Chasimba,10,224.36,294,2011-14
m,2012,5,Gede,2,1106.78,88,2011-14
m,2012,0,Gede,0,6.64,88,2011-14
m,2012,45,Gede,0,87.3,88,2011-14
m,2012,55,Gede,3,107.13,88,2011-14
m,2012,0.0767,Gede,0,100.1,88,2011-14
m,2012,1,Gede,3,491.26,88,2011-14
m,2012,15,Gede,1,604.37,88,2011-14
m,2012,25,Gede,2,236.35,88,2011-14
m,2012,65,Gede,3,75.85,88,2011-14
m,2012,35,Gede,2,169.75,88,2011-14
m,2012,75,Gede,6,37.07,88,2011-14
m,2012,35,Jaribuni,1,93.12,80,2011-14
m,2012,25,Jaribuni,0,108.79,80,2011-14
m,2012,75,Jaribuni,1,28.05,80,2011-14
m,2012,0.0767,Jaribuni,1,66.76,80,2011-14
m,2012,55,Jaribuni,3,89.49,80,2011-14
m,2012,0,Jaribuni,2,5.97,80,2011-14
m,2012,45,Jaribuni,1,97.61,80,2011-14
m,2012,1,Jaribuni,2,351.49,80,2011-14
m,2012,15,Jaribuni,0,447,80,2011-14
m,2012,5,Jaribuni,3,837.13,80,2011-14
m,2012,65,Jaribuni,5,53.43,80,2011-14
m,2012,5,Junju,2,4667.93,515,2011-14
m,2012,0.0767,Junju,5,513.8,515,2011-14
m,2012,75,Junju,17,105.36,515,2011-14
m,2012,1,Junju,5,2142.6,515,2011-14
m,2012,25,Junju,3,1603.17,515,2011-14
m,2012,45,Junju,3,723.57,515,2011-14
m,2012,65,Junju,14,256.55,515,2011-14
m,2012,35,Junju,14,1212.72,515,2011-14
m,2012,55,Junju,8,532.58,515,2011-14
m,2012,15,Junju,4,2715.97,515,2011-14
m,2012,0,Junju,9,38.6,515,2011-14
m,2012,5,Kauma,1,1514.24,95,2011-14
m,2012,35,Kauma,1,177.59,95,2011-14
m,2012,75,Kauma,9,73.08,95,2011-14
m,2012,65,Kauma,6,103.5,95,2011-14
m,2012,55,Kauma,3,145.23,95,2011-14
m,2012,15,Kauma,3,768.63,95,2011-14
m,2012,0.0767,Kauma,2,113.18,95,2011-14
m,2012,25,Kauma,3,217.8,95,2011-14
m,2012,45,Kauma,3,153.76,95,2011-14
m,2012,1,Kauma,3,661.94,95,2011-14
m,2012,0,Kauma,1,7.44,95,2011-14
m,2012,75,Kilifi township,14,103.94,676,2011-14
m,2012,55,Kilifi township,11,682.08,676,2011-14
m,2012,45,Kilifi township,8,1271.45,676,2011-14
m,2012,65,Kilifi township,18,260.24,676,2011-14
m,2012,25,Kilifi township,10,2933.44,676,2011-14
m,2012,5,Kilifi township,1,6316.37,676,2011-14
m,2012,0.0767,Kilifi township,11,675.21,676,2011-14
m,2012,35,Kilifi township,13,2166.34,676,2011-14
m,2012,15,Kilifi township,2,3773.43,676,2011-14
m,2012,1,Kilifi township,7,2867.93,676,2011-14
m,2012,0,Kilifi township,12,51.97,676,2011-14
m,2012,45,Matsangoni,1,228.04,224,2011-14
m,2012,5,Matsangoni,0,2281.18,224,2011-14
m,2012,25,Matsangoni,5,627.78,224,2011-14
m,2012,75,Matsangoni,4,92.07,224,2011-14
m,2012,0.0767,Matsangoni,2,236.19,224,2011-14
m,2012,1,Matsangoni,4,998.91,224,2011-14
m,2012,15,Matsangoni,6,1380.44,224,2011-14
m,2012,0,Matsangoni,5,16.82,224,2011-14
m,2012,55,Matsangoni,4,247.91,224,2011-14
m,2012,65,Matsangoni,0,142.29,224,2011-14
m,2012,35,Matsangoni,1,390.02,224,2011-14
m,2012,65,Mtwapa,10,111.36,158,2011-14
m,2012,0,Mtwapa,4,11.74,158,2011-14
m,2012,5,Mtwapa,2,1795.82,158,2011-14
m,2012,25,Mtwapa,4,831.52,158,2011-14
m,2012,75,Mtwapa,9,53.59,158,2011-14
m,2012,1,Mtwapa,2,795.93,158,2011-14
m,2012,35,Mtwapa,2,580.5,158,2011-14
m,2012,45,Mtwapa,0,320.72,158,2011-14
m,2012,15,Mtwapa,0,1324.34,158,2011-14
m,2012,0.0767,Mtwapa,1,167.37,158,2011-14
m,2012,55,Mtwapa,7,228.53,158,2011-14
m,2012,1,Ngerenya,2,1171.34,249,2011-14
m,2012,0,Ngerenya,3,18.77,249,2011-14
m,2012,25,Ngerenya,6,705.83,249,2011-14
m,2012,65,Ngerenya,11,148.72,249,2011-14
m,2012,15,Ngerenya,1,1499.24,249,2011-14
m,2012,75,Ngerenya,9,109.52,249,2011-14
m,2012,45,Ngerenya,2,284.24,249,2011-14
m,2012,5,Ngerenya,1,2428.51,249,2011-14
m,2012,55,Ngerenya,4,216.04,249,2011-14
m,2012,35,Ngerenya,6,510.35,249,2011-14
m,2012,0.0767,Ngerenya,3,249.69,249,2011-14
m,2012,1,Roka,2,1227.16,271,2011-14
m,2012,75,Roka,8,100.21,271,2011-14
m,2012,25,Roka,2,802.71,271,2011-14
m,2012,0,Roka,10,20.22,271,2011-14
m,2012,15,Roka,1,1615.09,271,2011-14
m,2012,35,Roka,3,521.98,271,2011-14
m,2012,65,Roka,9,160.63,271,2011-14
m,2012,5,Roka,3,2728.42,271,2011-14
m,2012,0.0767,Roka,1,252.77,271,2011-14
m,2012,45,Roka,10,328.23,271,2011-14
m,2012,55,Roka,8,232.82,271,2011-14
m,2012,25,Sokoke,0,185.62,119,2011-14
m,2012,75,Sokoke,6,65.62,119,2011-14
m,2012,15,Sokoke,1,792.19,119,2011-14
m,2012,35,Sokoke,2,141.06,119,2011-14
m,2012,65,Sokoke,4,86.4,119,2011-14
m,2012,1,Sokoke,1,625.03,119,2011-14
m,2012,5,Sokoke,0,1476.61,119,2011-14
m,2012,0.0767,Sokoke,1,128.78,119,2011-14
m,2012,45,Sokoke,1,131.31,119,2011-14
m,2012,55,Sokoke,5,146.45,119,2011-14
m,2012,0,Sokoke,0,9.34,119,2011-14
m,2012,0.0767,Takaungu Mavueni,3,435.12,451,2011-14
m,2012,45,Takaungu Mavueni,8,559.43,451,2011-14
m,2012,25,Takaungu Mavueni,1,1100.75,451,2011-14
m,2012,55,Takaungu Mavueni,6,499.52,451,2011-14
m,2012,75,Takaungu Mavueni,15,144.37,451,2011-14
m,2012,65,Takaungu Mavueni,15,284.85,451,2011-14
m,2012,0,Takaungu Mavueni,5,34.55,451,2011-14
m,2012,1,Takaungu Mavueni,6,1973.18,451,2011-14
m,2012,5,Takaungu Mavueni,2,4364.07,451,2011-14
m,2012,35,Takaungu Mavueni,5,782.93,451,2011-14
m,2012,15,Takaungu Mavueni,2,2538.1,451,2011-14
m,2012,1,Tezo,2,1871.03,390,2011-14
m,2012,15,Tezo,4,2393.31,390,2011-14
m,2012,0.0767,Tezo,3,400.22,390,2011-14
m,2012,5,Tezo,5,4020.38,390,2011-14
m,2012,75,Tezo,8,131.58,390,2011-14
m,2012,25,Tezo,4,1467.83,390,2011-14
m,2012,55,Tezo,12,408.46,390,2011-14
m,2012,65,Tezo,9,200.96,390,2011-14
m,2012,0,Tezo,4,29.93,390,2011-14
m,2012,35,Tezo,8,1043.15,390,2011-14
m,2012,45,Tezo,9,543.16,390,2011-14
m,2012,25,unknown,0,4.09,3,2011-14
m,2012,0.0767,unknown,0,0.44,3,2011-14
m,2012,1,unknown,0,4.14,3,2011-14
m,2012,45,unknown,0,0.7,3,2011-14
m,2012,55,unknown,0,1.54,3,2011-14
m,2012,5,unknown,0,7.45,3,2011-14
m,2012,65,unknown,0,0.77,3,2011-14
m,2012,35,unknown,0,2.99,3,2011-14
m,2012,15,unknown,0,7.26,3,2011-14
m,2012,75,Ziani,8,84.01,268,2011-14
m,2012,0.0767,Ziani,4,247.44,268,2011-14
m,2012,5,Ziani,5,2277.13,268,2011-14
m,2012,45,Ziani,0,261.34,268,2011-14
m,2012,0,Ziani,4,20.48,268,2011-14
m,2012,15,Ziani,2,1292.85,268,2011-14
m,2012,1,Ziani,5,1084.44,268,2011-14
m,2012,55,Ziani,6,232.3,268,2011-14
m,2012,35,Ziani,4,339.28,268,2011-14
m,2012,25,Ziani,2,356.49,268,2011-14
m,2012,65,Ziani,7,150.59,268,2011-14
f,2013,15,Banda ra salam,1,858.24,159,2011-14
f,2013,1,Banda ra salam,0,718.95,159,2011-14
f,2013,25,Banda ra salam,1,554.98,159,2011-14
f,2013,0,Banda ra salam,3,11.95,159,2011-14
f,2013,55,Banda ra salam,4,315.3,159,2011-14
f,2013,35,Banda ra salam,0,478.88,159,2011-14
f,2013,45,Banda ra salam,2,342.59,159,2011-14
f,2013,0.0767,Banda ra salam,2,150.01,159,2011-14
f,2013,5,Banda ra salam,1,1638.25,159,2011-14
f,2013,75,Banda ra salam,5,95.36,159,2011-14
f,2013,65,Banda ra salam,2,201.91,159,2011-14
f,2013,25,Chasimba,1,998.32,303,2011-14
f,2013,45,Chasimba,4,687.2,303,2011-14
f,2013,35,Chasimba,0,901.77,303,2011-14
f,2013,15,Chasimba,1,1716.09,303,2011-14
f,2013,1,Chasimba,6,1272.44,303,2011-14
f,2013,0.0767,Chasimba,2,250.61,303,2011-14
f,2013,5,Chasimba,0,2994.51,303,2011-14
f,2013,55,Chasimba,7,594.6,303,2011-14
f,2013,0,Chasimba,4,22.6,303,2011-14
f,2013,75,Chasimba,9,180.74,303,2011-14
f,2013,65,Chasimba,5,354.45,303,2011-14
f,2013,45,Gede,2,234.09,108,2011-14
f,2013,35,Gede,1,269.05,108,2011-14
f,2013,0.0767,Gede,0,102.64,108,2011-14
f,2013,5,Gede,1,1049.32,108,2011-14
f,2013,15,Gede,2,624.94,108,2011-14
f,2013,75,Gede,4,44.86,108,2011-14
f,2013,55,Gede,1,188.16,108,2011-14
f,2013,1,Gede,0,445.88,108,2011-14
f,2013,65,Gede,1,97.68,108,2011-14
f,2013,25,Gede,3,390.63,108,2011-14
f,2013,0,Gede,0,8.6,108,2011-14
f,2013,25,Jaribuni,0,290.84,65,2011-14
f,2013,55,Jaribuni,0,100.1,65,2011-14
f,2013,0,Jaribuni,1,4.86,65,2011-14
f,2013,75,Jaribuni,2,54.94,65,2011-14
f,2013,35,Jaribuni,0,230.29,65,2011-14
f,2013,5,Jaribuni,1,859.29,65,2011-14
f,2013,65,Jaribuni,5,75.56,65,2011-14
f,2013,1,Jaribuni,1,330.39,65,2011-14
f,2013,15,Jaribuni,1,478.43,65,2011-14
f,2013,0.0767,Jaribuni,2,65.22,65,2011-14
f,2013,45,Jaribuni,0,205.21,65,2011-14
f,2013,55,Junju,13,706.46,516,2011-14
f,2013,0.0767,Junju,1,484.03,516,2011-14
f,2013,65,Junju,8,369.42,516,2011-14
f,2013,5,Junju,3,4594.17,516,2011-14
f,2013,0,Junju,6,39.21,516,2011-14
f,2013,1,Junju,5,2066.4,516,2011-14
f,2013,75,Junju,10,145.93,516,2011-14
f,2013,45,Junju,7,966.46,516,2011-14
f,2013,35,Junju,7,1442.44,516,2011-14
f,2013,25,Junju,5,1993.93,516,2011-14
f,2013,15,Junju,6,2870.1,516,2011-14
f,2013,35,Kauma,3,446.77,134,2011-14
f,2013,25,Kauma,1,510.12,134,2011-14
f,2013,55,Kauma,2,205.47,134,2011-14
f,2013,0.0767,Kauma,0,126.57,134,2011-14
f,2013,0,Kauma,2,10,134,2011-14
f,2013,65,Kauma,5,143.45,134,2011-14
f,2013,15,Kauma,1,787.19,134,2011-14
f,2013,75,Kauma,7,78.16,134,2011-14
f,2013,1,Kauma,1,620.7,134,2011-14
f,2013,45,Kauma,3,329.24,134,2011-14
f,2013,5,Kauma,2,1520.24,134,2011-14
f,2013,45,Kilifi township,16,1548.38,620,2011-14
f,2013,15,Kilifi township,6,4500.81,620,2011-14
f,2013,25,Kilifi township,12,3819.5,620,2011-14
f,2013,35,Kilifi township,9,2777.21,620,2011-14
f,2013,0,Kilifi township,3,46.92,620,2011-14
f,2013,75,Kilifi township,8,147.21,620,2011-14
f,2013,1,Kilifi township,4,2842.47,620,2011-14
f,2013,0.0767,Kilifi township,7,600.29,620,2011-14
f,2013,65,Kilifi township,13,417.81,620,2011-14
f,2013,5,Kilifi township,4,6297.59,620,2011-14
f,2013,55,Kilifi township,13,840.56,620,2011-14
f,2013,15,Matsangoni,1,1514.5,228,2011-14
f,2013,0,Matsangoni,7,16.38,228,2011-14
f,2013,25,Matsangoni,1,919.34,228,2011-14
f,2013,55,Matsangoni,3,370.06,228,2011-14
f,2013,5,Matsangoni,1,2325.52,228,2011-14
f,2013,35,Matsangoni,0,637.79,228,2011-14
f,2013,75,Matsangoni,10,109.96,228,2011-14
f,2013,45,Matsangoni,1,470.27,228,2011-14
f,2013,0.0767,Matsangoni,1,200.31,228,2011-14
f,2013,65,Matsangoni,3,242.52,228,2011-14
f,2013,1,Matsangoni,3,1030.34,228,2011-14
f,2013,45,Mtwapa,4,392.54,192,2011-14
f,2013,25,Mtwapa,2,855.82,192,2011-14
f,2013,35,Mtwapa,1,639.85,192,2011-14
f,2013,75,Mtwapa,6,68.02,192,2011-14
f,2013,0,Mtwapa,3,14.76,192,2011-14
f,2013,65,Mtwapa,5,143.18,192,2011-14
f,2013,55,Mtwapa,4,267.72,192,2011-14
f,2013,0.0767,Mtwapa,4,168.91,192,2011-14
f,2013,1,Mtwapa,0,810.69,192,2011-14
f,2013,5,Mtwapa,0,1819.34,192,2011-14
f,2013,15,Mtwapa,0,1203.18,192,2011-14
f,2013,35,Ngerenya,1,716.05,260,2011-14
f,2013,1,Ngerenya,4,1028.65,260,2011-14
f,2013,0.0767,Ngerenya,0,240.9,260,2011-14
f,2013,75,Ngerenya,8,128.11,260,2011-14
f,2013,55,Ngerenya,3,385.23,260,2011-14
f,2013,5,Ngerenya,2,2442.72,260,2011-14
f,2013,25,Ngerenya,1,947.82,260,2011-14
f,2013,45,Ngerenya,3,505.8,260,2011-14
f,2013,0,Ngerenya,2,19.51,260,2011-14
f,2013,15,Ngerenya,2,1494.33,260,2011-14
f,2013,65,Ngerenya,5,267.58,260,2011-14
f,2013,55,Roka,7,378.56,283,2011-14
f,2013,0.0767,Roka,2,257.93,283,2011-14
f,2013,0,Roka,7,21.48,283,2011-14
f,2013,75,Roka,6,126.85,283,2011-14
f,2013,5,Roka,1,2654.3,283,2011-14
f,2013,35,Roka,4,762.08,283,2011-14
f,2013,15,Roka,3,1625.88,283,2011-14
f,2013,45,Roka,3,520.16,283,2011-14
f,2013,1,Roka,2,1179.63,283,2011-14
f,2013,25,Roka,1,972.09,283,2011-14
f,2013,65,Roka,6,274.39,283,2011-14
f,2013,1,Sokoke,0,562.03,129,2011-14
f,2013,45,Sokoke,2,327.3,129,2011-14
f,2013,35,Sokoke,1,402.6,129,2011-14
f,2013,0,Sokoke,3,9.87,129,2011-14
f,2013,55,Sokoke,2,252.81,129,2011-14
f,2013,5,Sokoke,1,1412.63,129,2011-14
f,2013,75,Sokoke,3,98.46,129,2011-14
f,2013,25,Sokoke,0,416.77,129,2011-14
f,2013,65,Sokoke,5,163.04,129,2011-14
f,2013,0.0767,Sokoke,1,103.78,129,2011-14
f,2013,15,Sokoke,0,866.1,129,2011-14
f,2013,35,Takaungu Mavueni,4,1382.22,371,2011-14
f,2013,75,Takaungu Mavueni,10,203.81,371,2011-14
f,2013,45,Takaungu Mavueni,7,852.59,371,2011-14
f,2013,0.0767,Takaungu Mavueni,3,387.02,371,2011-14
f,2013,25,Takaungu Mavueni,4,1493.35,371,2011-14
f,2013,0,Takaungu Mavueni,4,28.72,371,2011-14
f,2013,1,Takaungu Mavueni,8,1866.14,371,2011-14
f,2013,55,Takaungu Mavueni,5,716.84,371,2011-14
f,2013,5,Takaungu Mavueni,3,4343.36,371,2011-14
f,2013,65,Takaungu Mavueni,14,373.52,371,2011-14
f,2013,15,Takaungu Mavueni,1,2581.08,371,2011-14
f,2013,0.0767,Tezo,2,369.9,374,2011-14
f,2013,75,Tezo,14,191.85,374,2011-14
f,2013,45,Tezo,6,785.76,374,2011-14
f,2013,5,Tezo,2,4064.16,374,2011-14
f,2013,55,Tezo,9,624.58,374,2011-14
f,2013,25,Tezo,9,1832.19,374,2011-14
f,2013,15,Tezo,7,2536.96,374,2011-14
f,2013,65,Tezo,7,352.58,374,2011-14
f,2013,1,Tezo,2,1862.3,374,2011-14
f,2013,35,Tezo,4,1363.02,374,2011-14
f,2013,0,Tezo,6,28.94,374,2011-14
f,2013,25,unknown,0,0.19,6,2011-14
f,2013,1,unknown,0,0.06,6,2011-14
f,2013,15,unknown,0,0.35,6,2011-14
f,2013,5,unknown,0,0.23,6,2011-14
f,2013,0.0767,unknown,0,0.05,6,2011-14
f,2013,35,unknown,0,1.29,6,2011-14
f,2013,65,Ziani,8,240.18,221,2011-14
f,2013,55,Ziani,5,409.09,221,2011-14
f,2013,1,Ziani,3,1065.84,221,2011-14
f,2013,35,Ziani,4,702.27,221,2011-14
f,2013,0,Ziani,3,16.97,221,2011-14
f,2013,15,Ziani,2,1293.77,221,2011-14
f,2013,75,Ziani,3,117.3,221,2011-14
f,2013,25,Ziani,0,746.21,221,2011-14
f,2013,45,Ziani,2,485.81,221,2011-14
f,2013,5,Ziani,3,2265.3,221,2011-14
f,2013,0.0767,Ziani,2,227.69,221,2011-14
m,2013,1,Banda ra salam,0,700.01,158,2011-14
m,2013,0.0767,Banda ra salam,2,164.67,158,2011-14
m,2013,35,Banda ra salam,1,235.78,158,2011-14
m,2013,45,Banda ra salam,1,180.99,158,2011-14
m,2013,5,Banda ra salam,0,1536.87,158,2011-14
m,2013,55,Banda ra salam,4,204.86,158,2011-14
m,2013,0,Banda ra salam,3,12.28,158,2011-14
m,2013,75,Banda ra salam,4,62.08,158,2011-14
m,2013,65,Banda ra salam,4,117.83,158,2011-14
m,2013,25,Banda ra salam,1,261.49,158,2011-14
m,2013,15,Banda ra salam,1,828.4,158,2011-14
m,2013,55,Chasimba,9,336.24,304,2011-14
m,2013,25,Chasimba,0,432.95,304,2011-14
m,2013,15,Chasimba,2,1564.18,304,2011-14
m,2013,75,Chasimba,11,113.08,304,2011-14
m,2013,0,Chasimba,1,23.07,304,2011-14
m,2013,1,Chasimba,4,1357.77,304,2011-14
m,2013,65,Chasimba,9,227.55,304,2011-14
m,2013,45,Chasimba,4,332.45,304,2011-14
m,2013,0.0767,Chasimba,3,283.24,304,2011-14
m,2013,35,Chasimba,2,445.65,304,2011-14
m,2013,5,Chasimba,7,3149.99,304,2011-14
m,2013,0,Gede,1,8.3,106,2011-14
m,2013,1,Gede,2,469.01,106,2011-14
m,2013,5,Gede,0,1126.42,106,2011-14
m,2013,15,Gede,0,640.36,106,2011-14
m,2013,75,Gede,2,38.8,106,2011-14
m,2013,55,Gede,1,103.88,106,2011-14
m,2013,65,Gede,1,79.85,106,2011-14
m,2013,25,Gede,0,232.63,106,2011-14
m,2013,0.0767,Gede,1,98.32,106,2011-14
m,2013,35,Gede,3,168.5,106,2011-14
