sex,agegrp,month_2,y_bloc,locn,_D,_Y,_Rate,_Lower,_Upper
f,15,9,2007-10,Takaungu Mavueni,5,1.90E+03,0.0026552,0.0011052,0.0063791
f,15,9,2011-14,Takaungu Mavueni,4,2.10E+03,0.001872,0.0007026,0.0049877
f,15,9,2015-18,Takaungu Mavueni,7,2.30E+03,0.0030688,0.001463,0.0064372
f,15,10,2003-06,Takaungu Mavueni,11,1.70E+03,0.0063354,0.0035085,0.0114398
f,15,10,2007-10,Takaungu Mavueni,5,1.90E+03,0.0026577,0.0011062,0.0063852
f,15,10,2011-14,Takaungu Mavueni,10,2.10E+03,0.0047178,0.0025385,0.0087683
f,15,10,2015-18,Takaungu Mavueni,10,2.30E+03,0.0043558,0.0023437,0.0080955
f,15,11,2003-06,Takaungu Mavueni,12,1.80E+03,0.006801,0.0038623,0.0119754
f,15,11,2007-10,Takaungu Mavueni,6,1.90E+03,0.0031593,0.0014193,0.0070322
f,15,11,2011-14,Takaungu Mavueni,4,2.10E+03,0.0018891,0.000709,0.0050333
f,15,11,2015-18,Takaungu Mavueni,5,2.30E+03,0.0021583,0.0008984,0.0051854
f,15,12,2003-06,Takaungu Mavueni,7,1.80E+03,0.0039951,0.0019046,0.0083801
f,15,12,2007-10,Takaungu Mavueni,7,1.90E+03,0.0036586,0.0017442,0.0076744
f,15,12,2011-14,Takaungu Mavueni,6,2.10E+03,0.0028199,0.0012669,0.0062767
f,15,12,2015-18,Takaungu Mavueni,6,2.30E+03,0.002601,0.0011685,0.0057896
f,15,1,2003-06,Tezo,13,1.50E+03,0.0087439,0.0050772,0.0150587
f,15,1,2007-10,Tezo,5,1.70E+03,0.0028901,0.0012029,0.0069436
f,15,1,2011-14,Tezo,4,2.10E+03,0.0019491,0.0007315,0.0051933
f,15,1,2015-18,Tezo,9,2.40E+03,0.0038056,0.0019801,0.007314
f,15,2,2003-06,Tezo,4,1.50E+03,0.0026612,0.0009988,0.0070905
f,15,2,2007-10,Tezo,5,1.70E+03,0.0029283,0.0012188,0.0070353
f,15,2,2011-14,Tezo,9,2.10E+03,0.0043461,0.0022614,0.0083529
f,15,2,2015-18,Tezo,5,2.40E+03,0.0020991,0.0008737,0.0050432
f,15,3,2003-06,Tezo,12,1.50E+03,0.0080087,0.0045482,0.014102
f,15,3,2007-10,Tezo,8,1.70E+03,0.004594,0.0022974,0.0091862
f,15,3,2011-14,Tezo,9,2.10E+03,0.0042612,0.0022172,0.0081897
f,15,3,2015-18,Tezo,3,2.40E+03,0.0012397,0.0003998,0.0038436
f,15,4,2003-06,Tezo,10,1.50E+03,0.0067636,0.0036392,0.0125704
f,15,4,2007-10,Tezo,9,1.70E+03,0.0052094,0.0027105,0.0100121
f,15,4,2011-14,Tezo,6,2.10E+03,0.0028592,0.0012845,0.0063642
f,15,4,2015-18,Tezo,4,2.40E+03,0.0016357,0.0006139,0.0043583
f,15,5,2003-06,Tezo,6,1.50E+03,0.0039634,0.0017806,0.0088221
f,15,5,2007-10,Tezo,8,1.70E+03,0.0046181,0.0023095,0.0092344
f,15,5,2011-14,Tezo,6,2.10E+03,0.0028985,0.0013022,0.0064518
f,15,5,2015-18,Tezo,7,2.40E+03,0.0028625,0.0013647,0.0060044
f,15,6,2003-06,Tezo,9,1.50E+03,0.00581,0.0030231,0.0111664
f,15,6,2007-10,Tezo,2,1.80E+03,0.001141,0.0002854,0.0045622
f,15,6,2011-14,Tezo,7,2.10E+03,0.0033197,0.0015826,0.0069633
f,15,6,2015-18,Tezo,10,2.50E+03,0.0040238,0.002165,0.0074785
f,15,7,2003-06,Tezo,8,1.60E+03,0.0051339,0.0025675,0.0102659
f,15,7,2007-10,Tezo,7,1.80E+03,0.0039157,0.0018667,0.0082135
f,15,7,2011-14,Tezo,3,2.20E+03,0.0013851,0.0004467,0.0042946
f,15,7,2015-18,Tezo,7,2.50E+03,0.0028463,0.0013569,0.0059704
f,15,8,2003-06,Tezo,8,1.60E+03,0.0051305,0.0025657,0.0102589
f,15,8,2007-10,Tezo,7,1.80E+03,0.003893,0.0018559,0.008166
f,15,8,2011-14,Tezo,9,2.10E+03,0.004202,0.0021864,0.0080759
f,15,8,2015-18,Tezo,6,2.50E+03,0.0024164,0.0010856,0.0053786
f,15,9,2003-06,Tezo,9,1.60E+03,0.0057361,0.0029846,0.0110244
f,15,9,2007-10,Tezo,8,1.80E+03,0.0044775,0.0022392,0.0089533
f,15,9,2011-14,Tezo,7,2.10E+03,0.0032989,0.0015727,0.0069198
f,15,9,2015-18,Tezo,7,2.50E+03,0.0027823,0.0013264,0.0058361
f,15,10,2003-06,Tezo,8,1.60E+03,0.0050617,0.0025313,0.0101214
f,15,10,2007-10,Tezo,8,1.80E+03,0.0044037,0.0022023,0.0088058
f,15,10,2011-14,Tezo,5,2.10E+03,0.0023391,0.0009736,0.0056197
f,15,10,2015-18,Tezo,6,2.60E+03,0.0023446,0.0010533,0.0052188
f,15,11,2003-06,Tezo,16,1.60E+03,0.0100515,0.0061578,0.016407
f,15,11,2007-10,Tezo,7,1.90E+03,0.0037798,0.0018019,0.0079285
f,15,11,2011-14,Tezo,7,2.20E+03,0.0031645,0.0015086,0.0066378
f,15,11,2015-18,Tezo,1,2.50E+03,0.0003944,0.0000556,0.0027997
f,15,12,2003-06,Tezo,7,1.60E+03,0.0044638,0.0021281,0.0093633
f,15,12,2007-10,Tezo,10,1.80E+03,0.0054628,0.0029393,0.010153
f,15,12,2011-14,Tezo,6,2.20E+03,0.0027433,0.0012325,0.0061063
f,15,12,2015-18,Tezo,11,2.50E+03,0.00438,0.0024256,0.007909
f,15,1,2003-06,Ziani,3,9.80E+02,0.0030516,0.0009842,0.0094617
f,15,1,2007-10,Ziani,3,1.10E+03,0.0028447,0.0009175,0.0088201
f,15,1,2011-14,Ziani,1,1.10E+03,0.0009236,0.0001301,0.0065569
f,15,1,2015-18,Ziani,1,1.00E+03,0.0009735,0.0001371,0.006911
f,15,2,2003-06,Ziani,6,9.80E+02,0.0061211,0.00275,0.0136249
f,15,2,2007-10,Ziani,0,1.00E+03,0.00E+00,,
f,15,2,2011-14,Ziani,2,1.10E+03,0.0018787,0.0004699,0.007512
f,15,2,2015-18,Ziani,2,1.00E+03,0.0019511,0.000488,0.0078015
f,15,3,2003-06,Ziani,6,9.80E+02,0.0060936,0.0027376,0.0135635
f,15,3,2007-10,Ziani,0,1.00E+03,0.00E+00,,
f,15,3,2011-14,Ziani,2,1.10E+03,0.0018776,0.0004696,0.0075075
f,15,3,2015-18,Ziani,3,1.00E+03,0.0029051,0.0009369,0.0090073
f,15,4,2003-06,Ziani,5,9.80E+02,0.0051075,0.0021259,0.0122709
f,15,4,2007-10,Ziani,2,1.10E+03,0.0019041,0.0004762,0.0076133
f,15,4,2011-14,Ziani,2,1.10E+03,0.0018489,0.0004624,0.0073926
f,15,4,2015-18,Ziani,3,1.00E+03,0.0029005,0.0009355,0.0089931
f,15,5,2003-06,Ziani,4,9.80E+02,0.0040797,0.0015312,0.0108701
f,15,5,2007-10,Ziani,3,1.10E+03,0.002856,0.0009211,0.0088552
f,15,5,2011-14,Ziani,1,1.10E+03,0.0009302,0.000131,0.0066035
f,15,5,2015-18,Ziani,5,1.00E+03,0.004815,0.0020041,0.0115681
f,15,6,2003-06,Ziani,6,9.90E+02,0.006051,0.0027185,0.0134687
f,15,6,2007-10,Ziani,3,1.10E+03,0.0028528,0.0009201,0.0088454
f,15,6,2011-14,Ziani,4,1.10E+03,0.0037373,0.0014027,0.0099577
f,15,6,2015-18,Ziani,3,1.00E+03,0.0028831,0.0009299,0.0089392
f,15,7,2003-06,Ziani,5,1.00E+03,0.0049325,0.0020531,0.0118506
f,15,7,2007-10,Ziani,5,1.00E+03,0.0047658,0.0019837,0.0114499
f,15,7,2011-14,Ziani,2,1.10E+03,0.0018795,0.0004701,0.0075151
f,15,7,2015-18,Ziani,3,1.00E+03,0.0029133,0.0009396,0.009033
f,15,8,2003-06,Ziani,2,1.00E+03,0.0019766,0.0004943,0.0079033
f,15,8,2007-10,Ziani,11,1.10E+03,0.0104197,0.0057704,0.0188148
f,15,8,2011-14,Ziani,1,1.10E+03,0.0009318,0.0001313,0.0066151
f,15,8,2015-18,Ziani,1,1.00E+03,0.0009705,0.0001367,0.00689
f,15,9,2003-06,Ziani,5,1.00E+03,0.0049717,0.0020694,0.0119446
f,15,9,2007-10,Ziani,6,1.10E+03,0.0056838,0.0025535,0.0126514
f,15,9,2011-14,Ziani,3,1.10E+03,0.0028036,0.0009042,0.0086928
f,15,9,2015-18,Ziani,2,1.00E+03,0.0019275,0.0004821,0.0077071
f,15,10,2003-06,Ziani,6,1.00E+03,0.0059057,0.0026532,0.0131453
f,15,10,2007-10,Ziani,3,1.10E+03,0.0028452,0.0009176,0.0088217
f,15,10,2011-14,Ziani,3,1.10E+03,0.0028081,0.0009057,0.0087068
f,15,10,2015-18,Ziani,4,1.00E+03,0.0038303,0.0014376,0.0102056
f,15,11,2003-06,Ziani,4,1.00E+03,0.0039178,0.0014704,0.0104387
f,15,11,2007-10,Ziani,5,1.10E+03,0.0047163,0.0019631,0.0113312
f,15,11,2011-14,Ziani,2,1.10E+03,0.0018781,0.0004697,0.0075093
f,15,11,2015-18,Ziani,3,1.00E+03,0.0028786,0.0009284,0.0089251
f,15,12,2003-06,Ziani,4,1.00E+03,0.0039009,0.0014641,0.0103935
f,15,12,2007-10,Ziani,5,1.10E+03,0.004693,0.0019533,0.011275
f,15,12,2011-14,Ziani,0,1.10E+03,0.00E+00,,
f,15,12,2015-18,Ziani,2,1.00E+03,0.0019367,0.0004844,0.0077439
m,15,1,2003-06,Banda ra salam,1,4.50E+02,0.0022225,0.0003131,0.0157774
m,15,1,2007-10,Banda ra salam,1,4.90E+02,0.0020472,0.0002884,0.0145332
m,15,1,2011-14,Banda ra salam,0,5.10E+02,0.00E+00,,
m,15,1,2015-18,Banda ra salam,1,5.10E+02,0.0019712,0.0002777,0.0139938
m,15,2,2003-06,Banda ra salam,0,4.50E+02,0.00E+00,,
m,15,2,2007-10,Banda ra salam,4,4.80E+02,0.0083173,0.0031216,0.0221607
m,15,2,2011-14,Banda ra salam,0,5.00E+02,0.00E+00,,
m,15,2,2015-18,Banda ra salam,1,5.10E+02,0.0019756,0.0002783,0.0140253
m,15,3,2003-06,Banda ra salam,2,4.50E+02,0.0044683,0.0011175,0.0178663
m,15,3,2007-10,Banda ra salam,2,4.80E+02,0.0041719,0.0010434,0.0166811
m,15,3,2011-14,Banda ra salam,4,5.00E+02,0.0080712,0.0030293,0.0215051
m,15,3,2015-18,Banda ra salam,3,5.10E+02,0.0058571,0.001889,0.0181604
m,15,4,2003-06,Banda ra salam,4,4.40E+02,0.0090035,0.0033792,0.0239889
m,15,4,2007-10,Banda ra salam,0,4.80E+02,0.00E+00,,
m,15,4,2011-14,Banda ra salam,0,5.10E+02,0.00E+00,,
m,15,4,2015-18,Banda ra salam,2,5.10E+02,0.0039204,0.0009805,0.0156756
m,15,5,2003-06,Banda ra salam,1,4.40E+02,0.002254,0.0003175,0.016001
m,15,5,2007-10,Banda ra salam,6,4.80E+02,0.0124432,0.0055902,0.027697
m,15,5,2011-14,Banda ra salam,2,5.00E+02,0.0039642,0.0009914,0.0158507
m,15,5,2015-18,Banda ra salam,4,5.20E+02,0.0077508,0.002909,0.0206512
m,15,6,2003-06,Banda ra salam,5,4.50E+02,0.0111934,0.004659,0.0268924
m,15,6,2007-10,Banda ra salam,1,4.80E+02,0.0020778,0.0002927,0.0147505
m,15,6,2011-14,Banda ra salam,2,5.00E+02,0.00398,0.0009954,0.0159138
m,15,6,2015-18,Banda ra salam,2,5.20E+02,0.0038612,0.0009657,0.0154386
m,15,7,2003-06,Banda ra salam,2,4.70E+02,0.0042534,0.0010638,0.0170068
m,15,7,2007-10,Banda ra salam,2,4.80E+02,0.004161,0.0010407,0.0166376
m,15,7,2011-14,Banda ra salam,3,5.10E+02,0.0059164,0.0019082,0.0183441
m,15,7,2015-18,Banda ra salam,2,5.20E+02,0.0038703,0.000968,0.0154753
m,15,8,2003-06,Banda ra salam,3,4.70E+02,0.0063936,0.0020621,0.0198236
m,15,8,2007-10,Banda ra salam,1,4.90E+02,0.0020426,0.0002877,0.0145009
m,15,8,2011-14,Banda ra salam,1,5.10E+02,0.0019446,0.0002739,0.0138049
m,15,8,2015-18,Banda ra salam,1,5.10E+02,0.0019437,0.0002738,0.0137981
m,15,9,2003-06,Banda ra salam,0,4.70E+02,0.00E+00,,
m,15,9,2007-10,Banda ra salam,1,4.90E+02,0.0020305,0.000286,0.0144147
m,15,9,2011-14,Banda ra salam,0,5.10E+02,0.00E+00,,
m,15,9,2015-18,Banda ra salam,1,5.20E+02,0.0019338,0.0002724,0.0137282
m,15,10,2003-06,Banda ra salam,7,4.70E+02,0.0149311,0.0071182,0.0313196
m,15,10,2007-10,Banda ra salam,2,4.90E+02,0.0040546,0.0010141,0.0162122
m,15,10,2011-14,Banda ra salam,2,5.10E+02,0.0039317,0.0009833,0.0157208
m,15,10,2015-18,Banda ra salam,2,5.20E+02,0.0038197,0.0009553,0.0152727
m,15,11,2003-06,Banda ra salam,2,4.70E+02,0.0042499,0.0010629,0.0169928
m,15,11,2007-10,Banda ra salam,1,5.00E+02,0.0020201,0.0002846,0.014341
m,15,11,2011-14,Banda ra salam,4,5.10E+02,0.0078777,0.0029566,0.0209894
m,15,11,2015-18,Banda ra salam,1,5.30E+02,0.0019021,0.0002679,0.0135032
m,15,12,2003-06,Banda ra salam,5,4.70E+02,0.0105801,0.0044037,0.025419
m,15,12,2007-10,Banda ra salam,2,5.00E+02,0.0040129,0.0010036,0.0160453
m,15,12,2011-14,Banda ra salam,1,5.20E+02,0.0019358,0.0002727,0.0137426
m,15,12,2015-18,Banda ra salam,1,5.20E+02,0.001906,0.0002685,0.0135305
m,15,1,2003-06,Chasimba,3,8.20E+02,0.0036716,0.0011842,0.011384
m,15,1,2007-10,Chasimba,0,8.50E+02,0.00E+00,,
m,15,1,2011-14,Chasimba,6,9.20E+02,0.0065423,0.0029392,0.0145624
m,15,1,2015-18,Chasimba,8,9.40E+02,0.008479,0.0042403,0.0169547
m,15,2,2003-06,Chasimba,8,8.10E+02,0.009883,0.0049425,0.0197621
m,15,2,2007-10,Chasimba,5,8.40E+02,0.0059719,0.0024857,0.0143476
m,15,2,2011-14,Chasimba,5,8.90E+02,0.0055882,0.0023259,0.0134257
m,15,2,2015-18,Chasimba,3,9.30E+02,0.0032188,0.0010381,0.00998
m,15,3,2003-06,Chasimba,5,8.10E+02,0.0061789,0.0025718,0.014845
m,15,3,2007-10,Chasimba,2,8.30E+02,0.0024064,0.0006018,0.0096217
m,15,3,2011-14,Chasimba,3,9.00E+02,0.003328,0.0010733,0.0103187
m,15,3,2015-18,Chasimba,6,9.40E+02,0.0064144,0.0028817,0.0142777
m,15,4,2003-06,Chasimba,9,8.00E+02,0.0112044,0.0058298,0.0215339
m,15,4,2007-10,Chasimba,5,8.40E+02,0.0059526,0.0024776,0.0143012
m,15,4,2011-14,Chasimba,2,9.10E+02,0.0021897,0.0005476,0.0087555
m,15,4,2015-18,Chasimba,4,9.50E+02,0.0042319,0.0015883,0.0112755
m,15,5,2003-06,Chasimba,10,7.90E+02,0.0125878,0.0067729,0.0233951
m,15,5,2007-10,Chasimba,5,8.40E+02,0.0059803,0.0024891,0.0143678
m,15,5,2011-14,Chasimba,5,9.00E+02,0.0055501,0.0023101,0.0133342
m,15,5,2015-18,Chasimba,10,9.50E+02,0.0105774,0.0056912,0.0196586
m,15,6,2003-06,Chasimba,11,8.00E+02,0.0137881,0.0076359,0.0248973
m,15,6,2007-10,Chasimba,4,8.40E+02,0.0047893,0.0017975,0.0127606
m,15,6,2011-14,Chasimba,2,9.00E+02,0.0022276,0.0005571,0.0089068
m,15,6,2015-18,Chasimba,4,9.50E+02,0.0042092,0.0015798,0.0112149
m,15,7,2003-06,Chasimba,3,8.40E+02,0.0035804,0.0011548,0.0111013
m,15,7,2007-10,Chasimba,2,8.50E+02,0.0023396,0.0005851,0.0093546
m,15,7,2011-14,Chasimba,2,9.10E+02,0.0021919,0.0005482,0.0087641
m,15,7,2015-18,Chasimba,4,9.50E+02,0.004223,0.001585,0.0112519
m,15,8,2003-06,Chasimba,0,8.30E+02,0.00E+00,,
m,15,8,2007-10,Chasimba,4,8.70E+02,0.0045984,0.0017259,0.0122521
m,15,8,2011-14,Chasimba,3,9.30E+02,0.0032325,0.0010425,0.0100225
m,15,8,2015-18,Chasimba,8,9.50E+02,0.0084323,0.004217,0.0168613
m,15,9,2003-06,Chasimba,6,8.30E+02,0.0072577,0.0032606,0.0161549
m,15,9,2007-10,Chasimba,6,8.70E+02,0.0068881,0.0030945,0.015332
m,15,9,2011-14,Chasimba,3,9.20E+02,0.0032535,0.0010493,0.0100879
m,15,9,2015-18,Chasimba,2,9.50E+02,0.0020952,0.000524,0.0083774
m,15,10,2003-06,Chasimba,5,8.40E+02,0.0059855,0.0024913,0.0143804
m,15,10,2007-10,Chasimba,5,8.70E+02,0.0057759,0.0024041,0.0138767
m,15,10,2011-14,Chasimba,0,9.20E+02,0.00E+00,,
m,15,10,2015-18,Chasimba,0,9.70E+02,0.00E+00,,
m,15,11,2003-06,Chasimba,4,8.40E+02,0.0047881,0.001797,0.0127574
m,15,11,2007-10,Chasimba,6,8.70E+02,0.0068653,0.0030843,0.0152814
m,15,11,2011-14,Chasimba,1,9.30E+02,0.001079,0.000152,0.0076598
m,15,11,2015-18,Chasimba,5,9.70E+02,0.0051401,0.0021395,0.0123493
m,15,12,2003-06,Chasimba,2,8.40E+02,0.0023919,0.0005982,0.0095639
m,15,12,2007-10,Chasimba,7,8.80E+02,0.0079693,0.0037992,0.0167164
m,15,12,2011-14,Chasimba,5,9.40E+02,0.0052922,0.0022028,0.0127148
m,15,12,2015-18,Chasimba,4,9.70E+02,0.0041437,0.0015552,0.0110404
m,15,1,2003-06,Don't know,0,4.40E+01,0.00E+00,,
m,15,1,2007-10,Don't know,0,2.20E+01,0.00E+00,,
m,15,1,2011-14,Don't know,0,5.520568,0.00E+00,,
m,15,2,2003-06,Don't know,1,4.30E+01,0.0230974,0.0032536,0.1639699
m,15,2,2007-10,Don't know,0,2.10E+01,0.00E+00,,
m,15,2,2011-14,Don't know,0,5.155047,0.00E+00,,
m,15,3,2003-06,Don't know,0,4.30E+01,0.00E+00,,
m,15,3,2007-10,Don't know,0,2.20E+01,0.00E+00,,
m,15,3,2011-14,Don't know,0,4.617401,0.00E+00,,
m,15,4,2003-06,Don't know,0,4.20E+01,0.00E+00,,
m,15,4,2007-10,Don't know,0,2.10E+01,0.00E+00,,
m,15,4,2011-14,Don't know,0,4.492818,0.00E+00,,
m,15,5,2003-06,Don't know,0,4.20E+01,0.00E+00,,
m,15,5,2007-10,Don't know,0,2.00E+01,0.00E+00,,
m,15,5,2011-14,Don't know,0,4.181044,0.00E+00,,
m,15,6,2003-06,Don't know,0,4.30E+01,0.00E+00,,
m,15,6,2007-10,Don't know,1,2.00E+01,0.0506751,0.0071383,0.3597464
m,15,6,2011-14,Don't know,0,4.09137,0.00E+00,,
m,15,7,2003-06,Don't know,0,4.50E+01,0.00E+00,,
m,15,7,2007-10,Don't know,0,2.00E+01,0.00E+00,,
m,15,7,2011-14,Don't know,0,3.952451,0.00E+00,,
m,15,8,2003-06,Don't know,1,4.50E+01,0.0224126,0.0031571,0.1591087
m,15,8,2007-10,Don't know,0,1.90E+01,0.00E+00,,
m,15,8,2011-14,Don't know,0,3.553401,0.00E+00,,
m,15,9,2003-06,Don't know,0,4.40E+01,0.00E+00,,
m,15,9,2007-10,Don't know,0,1.90E+01,0.00E+00,,
m,15,9,2011-14,Don't know,0,3.50855,0.00E+00,,
m,15,10,2003-06,Don't know,1,4.30E+01,0.0233196,0.0032849,0.1655478
m,15,10,2007-10,Don't know,0,1.90E+01,0.00E+00,,
m,15,10,2011-14,Don't know,0,3.337457,0.00E+00,,
m,15,11,2003-06,Don't know,0,4.10E+01,0.00E+00,,
m,15,11,2007-10,Don't know,0,1.90E+01,0.00E+00,,
m,15,11,2011-14,Don't know,0,3.192679,0.00E+00,,
m,15,12,2003-06,Don't know,0,4.00E+01,0.00E+00,,
m,15,12,2007-10,Don't know,0,1.90E+01,0.00E+00,,
m,15,12,2011-14,Don't know,0,3.062629,0.00E+00,,
m,15,1,2003-06,Gede,2,3.10E+02,0.0064479,0.0016126,0.0257815
m,15,1,2007-10,Gede,2,3.30E+02,0.0060894,0.001523,0.0243482
m,15,1,2011-14,Gede,1,3.60E+02,0.0027524,0.0003877,0.0195395
m,15,1,2015-18,Gede,0,3.90E+02,0.00E+00,,
m,15,2,2003-06,Gede,1,3.10E+02,0.0032721,0.0004609,0.0232286
m,15,2,2007-10,Gede,0,3.30E+02,0.00E+00,,
m,15,2,2011-14,Gede,0,3.70E+02,0.00E+00,,
m,15,2,2015-18,Gede,0,3.80E+02,0.00E+00,,
m,15,3,2003-06,Gede,0,3.00E+02,0.00E+00,,
m,15,3,2007-10,Gede,1,3.30E+02,0.0030191,0.0004253,0.0214331
m,15,3,2011-14,Gede,2,3.70E+02,0.0054705,0.0013682,0.0218734
m,15,3,2015-18,Gede,1,3.90E+02,0.0025772,0.000363,0.0182957
m,15,4,2003-06,Gede,2,3.10E+02,0.0063555,0.0015895,0.0254123
m,15,4,2007-10,Gede,2,3.30E+02,0.0060474,0.0015124,0.02418
m,15,4,2011-14,Gede,6,3.60E+02,0.016725,0.0075139,0.0372278
m,15,4,2015-18,Gede,0,3.80E+02,0.00E+00,,
m,15,5,2003-06,Gede,1,3.20E+02,0.003111,0.0004382,0.0220853
m,15,5,2007-10,Gede,1,3.30E+02,0.0030306,0.0004269,0.0215143
m,15,5,2011-14,Gede,3,3.60E+02,0.0082899,0.0026737,0.0257035
m,15,5,2015-18,Gede,3,3.90E+02,0.0076845,0.0024784,0.0238262
m,15,6,2003-06,Gede,1,3.20E+02,0.0031474,0.0004434,0.0223435
m,15,6,2007-10,Gede,3,3.40E+02,0.0089145,0.0028751,0.0276399
m,15,6,2011-14,Gede,0,3.80E+02,0.00E+00,,
m,15,6,2015-18,Gede,1,3.90E+02,0.0025755,0.0003628,0.0182839
m,15,7,2003-06,Gede,2,3.20E+02,0.0063411,0.0015859,0.0253547
m,15,7,2007-10,Gede,3,3.40E+02,0.0088258,0.0028465,0.027365
m,15,7,2011-14,Gede,2,3.80E+02,0.0053144,0.0013291,0.0212495
m,15,7,2015-18,Gede,0,3.90E+02,0.00E+00,,
m,15,8,2003-06,Gede,0,3.10E+02,0.00E+00,,
m,15,8,2007-10,Gede,3,3.40E+02,0.0089041,0.0028718,0.0276077
m,15,8,2011-14,Gede,0,3.70E+02,0.00E+00,,
m,15,8,2015-18,Gede,1,3.90E+02,0.002546,0.0003586,0.0180742
m,15,9,2003-06,Gede,5,3.20E+02,0.0158103,0.0065807,0.0379846
m,15,9,2007-10,Gede,2,3.40E+02,0.0058651,0.0014669,0.0234513
m,15,9,2011-14,Gede,1,3.70E+02,0.0026851,0.0003782,0.0190617
m,15,9,2015-18,Gede,2,4.00E+02,0.0050261,0.001257,0.0200967
m,15,10,2003-06,Gede,0,3.20E+02,0.00E+00,,
m,15,10,2007-10,Gede,0,3.50E+02,0.00E+00,,
m,15,10,2011-14,Gede,1,3.80E+02,0.0026227,0.0003694,0.0186187
m,15,10,2015-18,Gede,1,4.00E+02,0.0025104,0.0003536,0.0178217
m,15,11,2003-06,Gede,2,3.20E+02,0.0062269,0.0015573,0.0248978
m,15,11,2007-10,Gede,1,3.50E+02,0.0028933,0.0004076,0.0205396
m,15,11,2011-14,Gede,2,3.80E+02,0.0052276,0.0013074,0.0209023
m,15,11,2015-18,Gede,4,4.00E+02,0.0100428,0.0037693,0.0267582
m,15,12,2003-06,Gede,6,3.20E+02,0.0187223,0.0084112,0.0416735
m,15,12,2007-10,Gede,0,3.40E+02,0.00E+00,,
m,15,12,2011-14,Gede,1,3.80E+02,0.0026539,0.0003738,0.0188405
m,15,12,2015-18,Gede,2,4.00E+02,0.0050453,0.0012618,0.0201731
m,15,1,2003-06,Jaribuni,1,2.00E+02,0.0049381,0.0006956,0.0350562
m,15,1,2007-10,Jaribuni,0,2.40E+02,0.00E+00,,
m,15,1,2011-14,Jaribuni,0,2.50E+02,0.00E+00,,
m,15,1,2015-18,Jaribuni,0,2.60E+02,0.00E+00,,
m,15,2,2003-06,Jaribuni,1,2.00E+02,0.0049446,0.0006965,0.0351018
m,15,2,2007-10,Jaribuni,0,2.30E+02,0.00E+00,,
m,15,2,2011-14,Jaribuni,1,2.50E+02,0.0039972,0.0005631,0.0283762
m,15,2,2015-18,Jaribuni,3,2.60E+02,0.0114445,0.0036911,0.0354845
m,15,3,2003-06,Jaribuni,0,2.00E+02,0.00E+00,,
m,15,3,2007-10,Jaribuni,0,2.30E+02,0.00E+00,,
m,15,3,2011-14,Jaribuni,2,2.50E+02,0.0079139,0.0019792,0.0316433
m,15,3,2015-18,Jaribuni,0,2.60E+02,0.00E+00,,
m,15,4,2003-06,Jaribuni,0,2.00E+02,0.00E+00,,
m,15,4,2007-10,Jaribuni,0,2.40E+02,0.00E+00,,
m,15,4,2011-14,Jaribuni,0,2.50E+02,0.00E+00,,
m,15,4,2015-18,Jaribuni,0,2.70E+02,0.00E+00,,
m,15,5,2003-06,Jaribuni,1,2.00E+02,0.0050402,0.00071,0.0357809
m,15,5,2007-10,Jaribuni,0,2.40E+02,0.00E+00,,
m,15,5,2011-14,Jaribuni,0,2.50E+02,0.00E+00,,
m,15,5,2015-18,Jaribuni,2,2.60E+02,0.0075694,0.0018931,0.0302658
m,15,6,2003-06,Jaribuni,0,2.00E+02,0.00E+00,,
m,15,6,2007-10,Jaribuni,2,2.30E+02,0.0085674,0.0021427,0.0342563
m,15,6,2011-14,Jaribuni,1,2.50E+02,0.0039836,0.0005611,0.0282799
m,15,6,2015-18,Jaribuni,2,2.70E+02,0.0075233,0.0018816,0.0300816
m,15,7,2003-06,Jaribuni,1,2.10E+02,0.0046947,0.0006613,0.0333282
m,15,7,2007-10,Jaribuni,0,2.40E+02,0.00E+00,,
m,15,7,2011-14,Jaribuni,2,2.60E+02,0.0078162,0.0019548,0.0312526
m,15,7,2015-18,Jaribuni,2,2.60E+02,0.0075693,0.0018931,0.0302652
m,15,8,2003-06,Jaribuni,0,2.10E+02,0.00E+00,,
m,15,8,2007-10,Jaribuni,0,2.40E+02,0.00E+00,,
m,15,8,2011-14,Jaribuni,1,2.60E+02,0.0038737,0.0005457,0.0274995
m,15,8,2015-18,Jaribuni,1,2.60E+02,0.0037866,0.0005334,0.0268812
m,15,9,2003-06,Jaribuni,1,2.10E+02,0.0047472,0.0006687,0.0337008
m,15,9,2007-10,Jaribuni,1,2.40E+02,0.0041285,0.0005816,0.0293084
m,15,9,2011-14,Jaribuni,1,2.60E+02,0.0038951,0.0005487,0.0276513
m,15,9,2015-18,Jaribuni,0,2.70E+02,0.00E+00,,
m,15,10,2003-06,Jaribuni,0,2.10E+02,0.00E+00,,
m,15,10,2007-10,Jaribuni,2,2.40E+02,0.0083129,0.002079,0.0332385
m,15,10,2011-14,Jaribuni,1,2.60E+02,0.0039064,0.0005503,0.0277317
m,15,10,2015-18,Jaribuni,1,2.70E+02,0.0037115,0.0005228,0.0263484
m,15,11,2003-06,Jaribuni,0,2.10E+02,0.00E+00,,
m,15,11,2007-10,Jaribuni,3,2.40E+02,0.0123131,0.0039712,0.0381777
m,15,11,2011-14,Jaribuni,2,2.60E+02,0.0076909,0.0019235,0.0307514
m,15,11,2015-18,Jaribuni,0,2.70E+02,0.00E+00,,
